id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
7660761,"Casa de S. Pedro B
Praia da Areia Branca",37070172,Carlos,Lourinh,Lourinh e Atalaia,39.26752,-9.33063,Entire home/apt,90,7,16,2020-08-29,0.26,2,349
7663684,Alfama View Duplex,40228423,Manoel Carlos,Lisboa,Santa Maria Maior,38.71198,-9.12969,Entire home/apt,32,3,104,2018-05-22,1.62,1,252
7664082,Go Hiking from a Charming Villa within a Nature Park,40230925,Irene,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.78747,-9.38233,Entire home/apt,240,3,13,2019-10-30,0.18,1,57
7666720,Silver Coast beachfront Apartment,40250608,Bruno,Torres Vedras,A dos Cunhados e Maceira,39.17385,-9.35488,Entire home/apt,50,2,29,2018-07-06,0.74,1,319
7670929,2bdr sunny apt heart of Lisbon w/ elevator and AC,8048828,Ana,Lisboa,Santa Maria Maior,38.713459,-9.136458,Entire home/apt,82,2,163,2021-06-24,2.27,3,315
7677984,Casa das Escadinhas - no Centro Histórico da Vila,40318474,Eliana,Mafra,Ericeira,38.96554,-9.41628,Entire home/apt,217,4,19,2019-10-23,0.31,1,322
7678193,Chão Loureiro apartment Baixa-Castle,21173559,Cristina & Horácio,Lisboa,Santa Maria Maior,38.71177,-9.13383,Entire home/apt,75,3,98,2019-11-08,1.52,3,81
7682586,American House,29497129,Ericeira,Mafra,Ericeira,38.96764,-9.40229,Entire home/apt,103,4,24,2020-10-11,0.34,2,324
7688764,"Discover Alfama From an Airy, Elegant Apartment",264900,Cristina,Lisboa,Santa Maria Maior,38.7128,-9.12552,Entire home/apt,61,3,210,2020-03-06,2.92,2,210
7689565,"Chiado Apt - sleeps 6 (best location), near Cais do Sodré",25391913,Portugal Portfolio - Agency,Lisboa,Misericrdia,38.708027,-9.143429,Entire home/apt,170,3,117,2019-09-29,1.63,35,240
7691042,Charm & Tradition  Downtown,40392127,InLx,Lisboa,Santa Maria Maior,38.71501,-9.13579,Entire home/apt,64,3,90,2019-07-07,1.39,1,361
7699124,A Room Like home (1),7440258,Luis,Lisboa,Estrela,38.708492,-9.156147,Private room,30,1,112,2019-04-29,1.56,9,0
7699545,a room Like Home (3),7440258,Luis,Lisboa,Estrela,38.708488,-9.156158,Private room,30,1,56,2019-07-16,1.18,9,358
7699659,a room Like Home (5),7440258,Luis,Lisboa,Estrela,38.708458,-9.156185,Private room,30,1,56,2017-09-10,0.78,9,341
7703571,Suite 4 com vista para rio o Tejo,6235356,Mona,Lisboa,Belm,38.69457,-9.20677,Private room,50,1,81,2019-12-01,1.29,4,158
7703780,Suite 3 com vista para o rio Tejo,6235356,Mona,Lisboa,Belm,38.69454,-9.20684,Private room,50,1,138,2019-04-28,2.07,4,163
7705679,Suite 1 com vista para o Tejo,6235356,Mona,Lisboa,Belm,38.69478,-9.20852,Private room,50,1,50,2018-05-14,0.71,4,155
7705697,Cozy prime location penthouse w/ AC & Terrace,31509699,Bernardo,Lisboa,Misericrdia,38.71673,-9.14895,Entire home/apt,80,1,91,2021-06-29,1.26,2,333
7707368,Sunny Single Room w/ Table & Closet,5151549,Sandro,Lisboa,Arroios,38.73462,-9.13929,Private room,22,5,77,2019-01-15,1.07,2,0
7708307,B&B Casa das Hortênsias - Room 2,28555906,Isabel & Alberto,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.81788,-9.40356,Hotel room,58,1,31,2016-06-10,0.43,7,321
7709126,Atlantic View Ericeira,40498066,Maria,Mafra,Ericeira,38.96964,-9.41548,Entire home/apt,59,7,33,2018-08-14,0.46,1,160
7709378,Cosy Room & Terrace,40498681,Ana,Lisboa,Penha de Frana,38.72912,-9.13103,Private room,25,2,71,2020-03-07,1.01,3,90
7709948,B&B Casa das Hortênsias - Room 4,28555906,Isabel & Alberto,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.81643,-9.40523,Hotel room,58,1,52,2015-09-05,0.72,7,319
7714356,Apartamento na rua da Rosa  Bairro alto,39381331,José,Lisboa,Misericrdia,38.71283,-9.14609,Entire home/apt,70,1,0,,,1,364
7715099,Apartamento O SOL,40526871,Antonio,Torres Vedras,"S.Pedro e Santiago, S.Maria e S.Miguel, e Mataces",39.10616,-9.22669,Entire home/apt,60,2,5,2019-07-23,0.20,1,191
7715595,Welcome to the Bleu Lisbon Flat,39465095,Chez Tuga Unipessoal,Lisboa,So Vicente,38.71803,-9.12218,Entire home/apt,55,6,52,2018-05-09,0.73,9,4
7720889,B&B Casa das Hortênsias - Room 3,28555906,Isabel & Alberto,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.8161,-9.40407,Hotel room,108,1,22,2018-10-01,0.31,7,329
7721066,Colares Cottage,26233616,Tiago,Sintra,Colares,38.81289,-9.46237,Entire home/apt,331,5,14,2020-08-05,0.23,2,324
7722337,Nice apartment by the sea!,40575778,Catarina,Cascais,Carcavelos e Parede,38.68691,-9.35256,Entire home/apt,120,4,0,,,2,82
7725779,CAIS DO SODRE - BIC@CHIC STUDIO III,3333915,Pbfb Lixbon,Lisboa,Misericrdia,38.70806,-9.14918,Entire home/apt,62,1,47,2016-08-11,0.66,1,0
7728174,Casa Moniz - Les Toits Bleus,40608919,Pascale,Lisboa,Santa Maria Maior,38.71436,-9.13505,Entire home/apt,60,3,5,2015-08-27,0.07,2,58
7728271,Casa Rolff - Vista de mar na Guia,40609604,Cristiane,Cascais,Cascais e Estoril,38.70099,-9.43973,Entire home/apt,180,3,0,,,1,365
7728561,Casa Moniz - Les Toits Jaunes,40608919,Pascale,Lisboa,Santa Maria Maior,38.71398,-9.13464,Entire home/apt,60,3,18,2017-07-09,0.25,2,136
7729793,Private Queen room,40617682,Alexander,Lisboa,Arroios,38.72919,-9.13455,Hotel room,58,1,16,2019-03-24,0.69,5,0
7732646,Suite,40061196,Isabel Segura,Mafra,Mafra,38.93567,-9.33617,Private room,100,1,0,,,3,365
7738406,Cool Tailor Made 2 Bedroom Apartment,8046399,Tomás,Lisboa,Estrela,38.71502,-9.15448,Entire home/apt,93,2,165,2019-07-17,2.31,21,256
7739443,Big Mansard in Bica (Bairro Alto) with River View,40678352,Rosa,Lisboa,Misericrdia,38.71026,-9.14618,Entire home/apt,69,3,83,2019-08-08,1.18,1,279
7742096,Lisbon Downtown Room,16869217,Elquisson And Julia,Lisboa,Santa Maria Maior,38.71042,-9.13574,Private room,30,3,379,2020-03-03,5.31,3,359
7743405,Chiado Luxury Apartment,2446180,Chiho & Nuno,Lisboa,Misericrdia,38.71075,-9.14421,Entire home/apt,150,4,225,2021-07-01,3.35,11,44
7743775,Casa de Baixo,13219688,André,Lisboa,Misericrdia,38.70921,-9.15215,Entire home/apt,60,1,278,2020-11-01,3.88,4,101
7743936,Alfama New Apartment,40702906,Carla & Joel,Lisboa,Santa Maria Maior,38.71128,-9.12898,Entire home/apt,38,2,206,2021-07-01,2.90,1,306
7750915,Beautiful studio in a neighborhood,3791609,José,Lisboa,Arroios,38.72407,-9.13762,Entire home/apt,63,5,89,2019-04-23,1.24,2,282
7754584,Central Downtown Rossio by Central Hill,2681397,Central Hill Apartments,Lisboa,Santa Maria Maior,38.71563,-9.14027,Entire home/apt,139,3,169,2019-12-05,2.35,31,329
7758154,Lovely Room Balcony private bath,3473552,Alexandra,Lisboa,So Domingos de Benfica,38.74786,-9.18821,Private room,100,2,0,,,1,365
7758757,NEW Amazing apartment & location 2,4189583,Cheese & Wine,Lisboa,Santa Maria Maior,38.70975,-9.13063,Entire home/apt,76,1,184,2020-02-18,2.57,11,343
7762739,"A Portuguesa I, at Bica's Funicular",3250665,The Blue House,Lisboa,Misericrdia,38.70872,-9.14641,Entire home/apt,52,2,128,2019-10-25,1.79,12,0
7765336,Ribamar/Ericeira Family Surf House,40839234,João,Mafra,Santo Isidoro,39.00757,-9.42239,Entire home/apt,236,4,65,2017-03-26,0.93,1,285
7768640,Nice Apt City Center,40860580,Frederico,Lisboa,So Vicente,38.71798,-9.13278,Entire home/apt,82,2,248,2019-09-21,3.45,1,0
7769304,Private room flat with terrasse,39465095,Chez Tuga Unipessoal,Lisboa,So Vicente,38.7181,-9.12228,Private room,39,1,33,2018-10-29,0.46,9,25
7779486,Casa do Banzão,40505105,Ricarda,Sintra,Colares,38.81901,-9.45298,Entire home/apt,150,3,36,2018-12-02,0.57,1,285
7780072,Costa do Castelo Terrace VI - 2 bedrooms,18744173,Thierry,Lisboa,Santa Maria Maior,38.71605,-9.13273,Entire home/apt,55,2,130,2019-07-15,1.81,6,331
7782467,"Beach Apartment Praia de Santa Cruz, Torres Vedras",40949176,Ana,Torres Vedras,Silveira,39.13322,-9.38188,Entire home/apt,65,2,50,2019-05-03,1.03,1,315
7783145,Pousada da Vila | Twin room w/ terrace,6789154,André,Mafra,Ericeira,38.96335,-9.41638,Private room,29,3,41,2020-01-05,1.13,6,178
7786991,2 bed charming apt central Lisbon,40977371,Jacqueline,Lisboa,Alvalade,38.74851,-9.13875,Entire home/apt,46,7,135,2018-10-23,1.89,2,139
7788144,Charming  apart in central Lisbon,40977371,Jacqueline,Lisboa,Alvalade,38.74869,-9.13838,Entire home/apt,50,7,193,2019-09-27,2.83,2,163
7788898,ThePostcardLisbon B&B - Room 1,40989603,Ricardo,Lisboa,Campo de Ourique,38.72078,-9.15686,Private room,70,2,5,2016-06-02,0.08,2,357
7794844,Harmony House Mouraria-Lisboa,40014120,Helia,Lisboa,Santa Maria Maior,38.71586,-9.1334,Entire home/apt,40,2,198,2019-06-02,2.83,1,319
7798639,The only way is up... town!,41047331,Maria Camila,Lisboa,So Domingos de Benfica,38.75302,-9.1736,Private room,25,2,143,2020-12-06,2.01,1,317
7805856,São Lourenço Beach House,41088545,Duarte,Mafra,Santo Isidoro,39.00951,-9.41557,Entire home/apt,112,3,105,2021-03-01,1.49,1,152
7806644,Principe Real Stylish apartment,10774139,Maria,Lisboa,Misericrdia,38.71628,-9.14939,Entire home/apt,49,1,21,2015-11-08,0.31,3,190
7814104,Central Lisbon Sunny apt T3 Historic Center,41136764,Nuno,Lisboa,Misericrdia,38.70904,-9.15057,Entire home/apt,99,3,52,2015-09-27,0.72,1,150
7814416,Principe Real. Triplex with garage.,482784,Ana,Lisboa,Misericrdia,38.71506,-9.15326,Entire home/apt,250,2,18,2015-12-20,0.25,2,0
7819312,Amazing Flat in Lisboa City Center,28734105,João Miguel,Lisboa,Santa Maria Maior,38.71611,-9.13665,Entire home/apt,83,3,141,2019-09-30,1.97,1,222
7820750,Amoraria Home in Heart of Lisboa+bikes *SAFE STAY*,2478689,Lara,Lisboa,Santa Maria Maior,38.71794,-9.13474,Entire home/apt,53,2,187,2019-09-02,2.65,2,294
7821654,lemon tree house - terrace - free mobile internet,41180608,Lourenço & Ana,Lisboa,Arroios,38.718,-9.13972,Entire home/apt,52,3,250,2021-02-10,3.50,3,281
7825583,ThePostcardLisbon B&B - Room 2,40989603,Ricardo,Lisboa,Campo de Ourique,38.7187,-9.15708,Private room,70,1,2,2018-08-14,0.03,2,364
7829874,Renovated 1 bedroom in Alfama,30056520,Katy,Lisboa,So Vicente,38.71288,-9.12932,Entire home/apt,50,3,94,2019-07-02,1.32,6,359
7830329,Renovated 1BR in center of Alfama,30056520,Katy,Lisboa,Santa Maria Maior,38.71123,-9.12764,Entire home/apt,56,3,95,2018-05-12,1.33,6,312
7831221,Typical apartment in central Graça,15740250,Ingemar,Lisboa,So Vicente,38.71734,-9.12864,Entire home/apt,60,2,174,2019-07-03,2.52,1,262
7831388,Private Suite with private Bathroom (E2Q3),14336284,Ana,Lisboa,Arroios,38.72798,-9.14174,Private room,40,5,18,2018-07-24,0.31,18,265
7832444,Keep it simple flat in Alameda,41245902,Rui Diogo,Lisboa,Penha de Frana,38.7348,-9.12973,Entire home/apt,38,2,180,2019-08-10,2.51,1,0
7837154,Santa Catarina´s Jewel over Tagus,3953109,Feels Like Home,Lisboa,Misericrdia,38.70997,-9.14719,Entire home/apt,81,2,63,2019-12-05,0.89,275,286
7848639,Central and charming 3bedroom apartment in Castelo,39044678,Maria Rita,Lisboa,Santa Maria Maior,38.71098,-9.13391,Entire home/apt,174,5,176,2020-02-08,2.49,2,0
7851158,Miradouro Graça /Amazing view,27896996,Maria,Lisboa,So Vicente,38.71552,-9.13095,Entire home/apt,48,3,47,2019-10-13,0.66,5,190
7856131,Home- like  Nice Room in Lisbon (E2Q6),14336284,Ana,Lisboa,Arroios,38.72898,-9.14042,Private room,29,5,15,2018-07-23,0.21,18,249
7857433,Windmill near Ericeira beach area,41094858,Bruno Miguel,Mafra,Mafra,38.95733,-9.37971,Entire home/apt,75,2,89,2018-07-03,1.25,1,182
7858295,"LISBOA,MARTIM MONIZ 19- Fte, Downtown",24627664,José António,Lisboa,Santa Maria Maior,38.71509,-9.13555,Entire home/apt,45,2,45,2019-04-20,0.69,7,124
7858440,Pombaline Architecture Victorian Period,34502013,Margarida,Lisboa,Arroios,38.7304,-9.13556,Entire home/apt,75,2,27,2018-07-22,0.53,1,190
7861447,Ive Apartment in Anjos,29509561,Ivete,Lisboa,Arroios,38.72584,-9.13448,Entire home/apt,98,2,7,2018-07-20,0.10,6,343
7864004,Luminous Cibele: Five-Bedroom Deluxe Apartment,41445904,Patio 25,Lisboa,Santa Maria Maior,38.70951,-9.133,Entire home/apt,558,1,159,2020-01-13,2.29,4,343
7864774,Combro A: Three-Bedroom Apartment with Pátio,41445904,Patio 25,Lisboa,Misericrdia,38.71061,-9.14808,Entire home/apt,208,1,53,2018-09-02,0.83,4,0
7865136,Combro B: Three-Bedroom Apartment with Terrace,41445904,Patio 25,Lisboa,Misericrdia,38.71214,-9.14656,Entire home/apt,228,1,68,2020-02-17,1.15,4,0
7868689,Casas da Joaninha - Magoito beach,41469978,Pompeu,Sintra,So Joo das Lampas e Terrugem,38.87389,-9.42596,Entire home/apt,327,5,19,2019-04-23,0.32,2,1
7872257,Wonderful room Lg Conde Barao.,41489790,Raimunda,Lisboa,Misericrdia,38.70926,-9.1525,Private room,25,3,62,2019-11-04,0.96,1,190
7880326,Quarto privado Areeiro,37875315,Fabiana,Lisboa,Areeiro,38.7406,-9.13095,Private room,50,2,2,2017-09-11,0.04,1,364
7881894,Cozy House near Estoril and Sintra,41527072,João,Cascais,Alcabideche,38.73231,-9.37305,Entire home/apt,75,2,66,2019-09-25,0.93,2,0
7885990,"LISBOA,MARTIM MONIZ 19 - D, Downtown",24627664,José António,Lisboa,Santa Maria Maior,38.71507,-9.13552,Entire home/apt,50,2,70,2018-08-08,0.98,7,97
7886243,"LISBOA,MARTIM MONIZ 19- E,Downtown",24627664,José António,Lisboa,Santa Maria Maior,38.71506,-9.13553,Entire home/apt,35,2,63,2020-01-02,0.96,7,158
7892815,"Charming luxery, top location.",17782450,Rolf,Lisboa,Misericrdia,38.70951,-9.14414,Entire home/apt,80,2,183,2021-04-25,2.73,1,308
7895166,Charm in the heart of Lisbon,18432042,Regina,Lisboa,Santo Antnio,38.7211,-9.14496,Entire home/apt,54,3,84,2018-07-15,1.18,1,263
7899138,3BR Castelo // Alfama - city view,9927793,Inês,Lisboa,Santa Maria Maior,38.71609,-9.13484,Entire home/apt,130,3,62,2019-08-17,0.97,1,364
7899929,Renovated: Blue Tram House (Bica/Bairro Alto),1208572,Felipe,Lisboa,Misericrdia,38.70891,-9.14609,Entire home/apt,63,1,100,2019-10-13,1.41,31,312
7911732,NEW Amazing apartment & location 3,4189583,Cheese & Wine,Lisboa,Santa Maria Maior,38.71129,-9.13096,Entire home/apt,66,1,134,2019-11-04,1.87,11,331
7912896,Cozy with fabulous River View,2083563,Manuel,Lisboa,Ajuda,38.70428,-9.19763,Entire home/apt,192,1,0,,,3,365
7912941,Lisbonera Guesthouse - Alfama Room,41713916,Joana & Ricardo,Lisboa,Avenidas Novas,38.73222,-9.15027,Private room,40,1,58,2020-01-10,1.06,7,144
7913404,DOWNTOWN SEAVIEW APARTMENT,31388176,Miguel,Lisboa,Santa Maria Maior,38.7089,-9.13294,Entire home/apt,300,2,88,2020-02-20,1.45,3,313
7917500,Lisbonera Guesthouse - Bica Room,41713916,Joana & Ricardo,Lisboa,Avenidas Novas,38.73208,-9.15217,Private room,45,1,162,2020-01-23,2.93,7,144
7919217,MEZZ APARTMENT - BY MAYORAL,3716977,Alexandre,Lisboa,So Vicente,38.71742,-9.12498,Entire home/apt,37,2,334,2020-03-01,4.71,11,359
7926426,2 Rooms on cottage in estate close to the beach,41797231,Antonio,Cascais,Cascais e Estoril,38.69859,-9.37539,Private room,55,2,47,2019-09-22,0.66,1,325
7929038,Lisbon-The place to be!,659768,Matt,Lisboa,Arroios,38.71631,-9.13759,Private room,34,4,87,2019-04-10,1.24,2,322
7929821,Lisbonera Guesthouse - Chiado Room,41713916,Joana & Ricardo,Lisboa,Avenidas Novas,38.73199,-9.15032,Private room,40,1,61,2020-02-09,1.12,7,144
7929841,Lisbonera Guesthouse - Bairro Alto Room,41713916,Joana & Ricardo,Lisboa,Avenidas Novas,38.73244,-9.15031,Private room,45,1,32,2018-04-06,0.60,7,144
7930026,Villa Ribamar  -  Fantastic ocean views - up to 9,17571179,Claudia,Lourinh,Ribamar,39.2028,-9.33544,Entire home/apt,150,4,12,2016-05-28,0.18,4,0
7930578,Pleasant Cozy Apartment Hear of the City,6935330,Jorge,Lisboa,Misericrdia,38.70791,-9.15141,Entire home/apt,45,3,35,2018-12-29,0.50,2,131
7934004,Thirty Home,41837508,Laura,Lisboa,Arroios,38.72461,-9.13835,Entire home/apt,122,2,29,2017-06-25,0.45,1,364
7936194,"- LA PAZ - Cosy, Modern & Central Duplex Lisbon",41849316,Carla,Lisboa,Misericrdia,38.71246,-9.15114,Entire home/apt,99,2,5,2020-01-01,0.20,2,160
7936332,AMAZING VIEW -DUPLEX in Bairro Alto,2489735,"Renato, Emek, Sofia & David",Lisboa,Misericrdia,38.71496,-9.14673,Entire home/apt,75,2,339,2020-02-23,4.80,2,39
7937899,Alemanha266 - Moderno Apartamento Perto da Praia,41859123,Paulo,Cascais,Carcavelos e Parede,38.68273,-9.32737,Entire home/apt,144,7,67,2020-07-29,1.11,2,0
7937965,Bythepool-House,39095665,Luis & Jorge,Cascais,Cascais e Estoril,38.70971,-9.39065,Entire home/apt,120,3,66,2017-04-29,1.07,1,218
7942820,Lisbonera Guesthouse - Estrela Room,41713916,Joana & Ricardo,Lisboa,Avenidas Novas,38.73037,-9.15212,Private room,30,1,92,2020-02-08,1.69,7,144
7945913,Alfama Tejo Luminoso,41899273,Francisco,Lisboa,Santa Maria Maior,38.7121,-9.12729,Entire home/apt,52,4,7,2017-10-13,0.10,1,0
7947446,T1 in the center of Lisbon-Chiado,23184589,Tiago,Lisboa,Santa Maria Maior,38.71212,-9.13972,Entire home/apt,82,3,52,2019-07-17,0.74,6,158
7949815,LF Lisbon Double Room C3,41920651,Ledi,Lisboa,Arroios,38.73535,-9.13482,Private room,45,1,40,2019-05-21,0.67,5,180
7971270,Alfama Central Vintage Open Space,40860843,Maria,Lisboa,Santa Maria Maior,38.71063,-9.12766,Entire home/apt,70,3,183,2019-09-24,2.57,2,39
7980241,Saldanha luxurious flat for two,3953109,Feels Like Home,Lisboa,Arroios,38.73473,-9.14373,Entire home/apt,131,2,10,2018-05-13,0.16,275,0
7982015,Restelo Spacious Duplex with view,3953109,Feels Like Home,Lisboa,Belm,38.70686,-9.2095,Entire home/apt,130,2,8,2020-01-05,0.20,275,218
7993731,SCS Apartments - Palmeira 5 B,42195490,Sérgio,Lisboa,Misericrdia,38.71477,-9.15,Entire home/apt,72,1,312,2020-03-03,5.23,4,323
7996771,Wooden villa,42212160,Portugal,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.83417,-9.39996,Entire home/apt,313,3,8,2020-07-19,0.13,19,365
7996994,Maçãs Beach Flat,42212160,Portugal,Sintra,Colares,38.82631,-9.46478,Entire home/apt,250,3,0,,,19,357
7997159,Villa with ocean view,42212160,Portugal,Sintra,Colares,38.80367,-9.47281,Entire home/apt,731,3,3,2016-10-23,0.05,19,322
7997464,Villa nola,42212160,Portugal,Cascais,Cascais e Estoril,38.6991,-9.43477,Entire home/apt,729,5,18,2018-08-04,0.25,19,365
8007303,Casal de São José,42212160,Portugal,Sintra,Colares,38.83185,-9.46308,Entire home/apt,416,3,1,2020-08-16,0.09,19,353
8008900,Villa atlantic,42212160,Portugal,Sintra,Colares,38.81766,-9.47447,Entire home/apt,731,5,1,2017-09-10,0.02,19,337
8009034,Villa Praia Grande,42212160,Portugal,Sintra,Colares,38.81928,-9.47419,Entire home/apt,690,3,0,,,19,334
8009173,Country house | Ericeira,42212160,Portugal,Mafra,Ericeira,38.95806,-9.39478,Entire home/apt,267,3,3,2017-08-28,0.06,19,338
8009589,House in a farm | Ericeira,42212160,Portugal,Mafra,Ericeira,38.96246,-9.3961,Entire home/apt,312,3,1,2019-08-07,0.04,19,359
8009688,Cosy house in the nature,42212160,Portugal,Cascais,Alcabideche,38.73581,-9.41609,Entire home/apt,253,3,3,2016-07-30,0.05,19,342
8014689,Beautiful Flat with Castle Views. Strong WIFI & FREE Parking,1312785,Juan,Lisboa,Santa Maria Maior,38.71764,-9.1362,Entire home/apt,108,3,31,2021-03-13,0.44,15,324
8015730,O Meu Sonho Guest House,42324094,Luis,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79922,-9.38685,Private room,60,1,62,2018-07-05,1.02,1,71
8016507,Charming apartment in Lisbon center,23352504,Checkinhome,Lisboa,Misericrdia,38.71469,-9.15084,Entire home/apt,65,3,150,2019-09-24,2.11,1,329
8020204,Ericeira beach apartm with sea view by LovelyStay,31265397,William & Joana,Mafra,Ericeira,38.96089,-9.41363,Entire home/apt,79,2,51,2020-11-04,0.85,1,148
8021482,Cosy apartment in Historical Center Castelo,42353986,Sandra,Lisboa,Santa Maria Maior,38.71344,-9.13427,Entire home/apt,55,3,244,2020-01-24,3.46,2,150
8027015,Casa no Bairro Estrella d’Ouro,299034452,Luiza,Lisboa,So Vicente,38.71994,-9.13128,Entire home/apt,36,4,76,2020-02-22,1.12,2,190
8028682,"BRIGHT WITH A GREAT VIEW, IN GRAÇA",42391198,Anabela,Lisboa,So Vicente,38.71931,-9.13241,Entire home/apt,70,2,167,2019-10-25,2.38,1,357
8040116,T1 in the center of Lisbon-Chiado,23184589,Tiago,Lisboa,Santa Maria Maior,38.7122,-9.13971,Entire home/apt,74,2,52,2019-09-25,0.74,6,157
8041675,T3 in the center of Lisbon-Chiado,23184589,Tiago,Lisboa,Santa Maria Maior,38.71217,-9.13969,Entire home/apt,150,3,41,2016-09-27,0.58,6,152
8041989,Typical flat in the heart of Lisboa,42468178,Valeria,Lisboa,Santo Antnio,38.72143,-9.14436,Entire home/apt,47,1,210,2020-01-10,2.97,3,162
8044338,Old Town Modern Flat with Terrace in Sunny Lisbon,42479445,Joana,Lisboa,Misericrdia,38.71038,-9.14919,Entire home/apt,80,2,162,2020-02-26,2.49,9,331
8046119,Super Studio Guest House,13275877,Joao,Lisboa,Arroios,38.72483,-9.13736,Entire home/apt,44,3,196,2018-01-02,2.78,1,132
8061576,Sunny Apartment in Town with Terrace,240900544,Antonio,Lisboa,Santo Antnio,38.7211,-9.14302,Entire home/apt,70,1,234,2021-05-04,3.66,19,335
8069979,Large and Modern Double Bedroom,42624596,Maria Madalena,Lisboa,Areeiro,38.7381,-9.1338,Private room,45,2,5,2019-04-21,0.13,2,179
8072121,Room Downtown Pessoa - Douradores,42638083,José,Lisboa,Santa Maria Maior,38.7122,-9.13608,Private room,43,3,398,2020-10-15,5.77,3,282
8072267,Room Downtown Maria - Douradores,42638083,José,Lisboa,Santa Maria Maior,38.71433,-9.13722,Private room,39,3,371,2020-03-04,5.42,3,282
8081971,Lapa Chic Apartment,8853395,Beathome,Lisboa,Estrela,38.70836,-9.16173,Entire home/apt,117,1,7,2020-04-06,0.10,10,249
8088928,Acolhedor Apartamento em Alfama,42713979,"Beourguest - Alojamento Turistico,",Lisboa,Santa Maria Maior,38.70956,-9.12933,Entire home/apt,50,2,56,2016-12-29,0.79,2,316
8094751,Cosy Apartment With View Near Belém,42524269,Rita & Orlando,Lisboa,Ajuda,38.70187,-9.19367,Entire home/apt,80,3,31,2019-09-02,0.51,1,178
